"decile","decile.visited","month","visit.prop"
"4","6","2020-08",0.0841079037812614
"4","7","2020-08",0.0666567196372354
"4","8","2020-08",0.0586105567529851
"4","9","2020-08",0.0565929158906417
"4","10","2020-08",0.0480568448128838
"5","1","2020-08",0.0473550685526668
"5","2","2020-08",0.0498071307463653
"5","3","2020-08",0.0638228750967338
"5","4","2020-08",0.0883861173492747
"5","5","2020-08",0.100016339142636
"5","6","2020-08",0.0793881586932587
"5","7","2020-08",0.0578261283531294
"5","8","2020-08",0.0629675195083402
"5","9","2020-08",0.0588388208055453
"5","10","2020-08",0.0545321896648797
"6","1","2020-08",0.0473066088469642
"6","2","2020-08",0.0557448176297423
"6","3","2020-08",0.0539338364157857
"6","4","2020-08",0.0713754338880671
"6","5","2020-08",0.072789557771776
"6","6","2020-08",0.0689785532805796
"6","7","2020-08",0.0782234548468017
"6","8","2020-08",0.0612434524893757
"6","9","2020-08",0.0595366700561883
"6","10","2020-08",0.0519780109008431
"7","1","2020-08",0.0393781650206884
"7","2","2020-08",0.0349284431288932
"7","3","2020-08",0.0411677187351535
"7","4","2020-08",0.0652379536206373
"7","5","2020-08",0.0656695802064074
"7","6","2020-08",0.093263830652722
"7","7","2020-08",0.0824738488410039
"7","8","2020-08",0.0662857723625386
"7","9","2020-08",0.0731226163667375
"7","10","2020-08",0.054184424987414
"8","1","2020-08",0.0367353310578915
"8","2","2020-08",0.0302349517608276
"8","3","2020-08",0.0387477711709819
"8","4","2020-08",0.0571173193597801
"8","5","2020-08",0.06463006667632
"8","6","2020-08",0.0599084103660378
"8","7","2020-08",0.0719544993228138
"8","8","2020-08",0.113611768590083
"8","9","2020-08",0.0860834873689928
"8","10","2020-08",0.0686282350383343
"9","1","2020-08",0.0297975884612526
"9","2","2020-08",0.0233370118824548
"9","3","2020-08",0.0319747096135792
"9","4","2020-08",0.0424801443573566
"9","5","2020-08",0.0480551892420424
"9","6","2020-08",0.047063487096558
"9","7","2020-08",0.0633840151432075
"9","8","2020-08",0.0724694817703867
"9","9","2020-08",0.118303452495109
"9","10","2020-08",0.0879426762267217
"10","1","2020-08",0.0238148316865438
"10","2","2020-08",0.0209859070068312
"10","3","2020-08",0.0227651716157046
"10","4","2020-08",0.0295390749647931
"10","5","2020-08",0.0329067845213244
"10","6","2020-08",0.0372337787992172
"10","7","2020-08",0.0363149569933415
"10","8","2020-08",0.0447188551000859
"10","9","2020-08",0.0783414685334093
"10","10","2020-08",0.164077738095571
"1","1","2020-09",0.188865301612461
"1","2","2020-09",0.0935433982576541
"1","3","2020-09",0.0549166689185236
"1","4","2020-09",0.0400438400651606
"1","5","2020-09",0.042771583987442
"1","6","2020-09",0.0390614160011046
"1","7","2020-09",0.0327602094558576
"1","8","2020-09",0.032392591380028
"1","9","2020-09",0.0307476994172611
"1","10","2020-09",0.0285532345504168
"2","1","2020-09",0.0971198163857077
"2","2","2020-09",0.133490107319799
"2","3","2020-09",0.0786016409070949
"2","4","2020-09",0.0521363175427261
"2","5","2020-09",0.0552359963027193
"2","6","2020-09",0.0457390053075052
"2","7","2020-09",0.0351381666006305
"2","8","2020-09",0.0299802600178512
"2","9","2020-09",0.030928453549707
"2","10","2020-09",0.0309412090091099
"3","1","2020-09",0.0547010297640595
"3","2","2020-09",0.0885948782987279
"3","3","2020-09",0.0889881603281752
"3","4","2020-09",0.0749929122063853
"3","5","2020-09",0.0663172575643432
"3","6","2020-09",0.049445461093737
"3","7","2020-09",0.0356249582475422
"3","8","2020-09",0.0362302901322687
"3","9","2020-09",0.0361717021966347
"3","10","2020-09",0.0313270153900142
"4","1","2020-09",0.0493079327329829
"4","2","2020-09",0.0586381042812758
"4","3","2020-09",0.0686490796071412
"4","4","2020-09",0.0771841612070579
"4","5","2020-09",0.0914145747340688
"4","6","2020-09",0.0777176353709205
"4","7","2020-09",0.0589261769864462
"4","8","2020-09",0.0529469485578348
"4","9","2020-09",0.0468212453298883
"4","10","2020-09",0.0383724526189621
"5","1","2020-09",0.0423271000653552
"5","2","2020-09",0.0458008310631005
"5","3","2020-09",0.0740600652763826
"5","4","2020-09",0.0799218970083683
"5","5","2020-09",0.0870542138864062
"5","6","2020-09",0.0746230226703874
"5","7","2020-09",0.0617160899781175
"5","8","2020-09",0.0593004743884627
"5","9","2020-09",0.0502110441302988
"5","10","2020-09",0.0406120282807379
"6","1","2020-09",0.0396027983999881
"6","2","2020-09",0.0442314329752981
"6","3","2020-09",0.0498882227640196
"6","4","2020-09",0.0659259492652548
"6","5","2020-09",0.0742920608207419
"6","6","2020-09",0.0698045508732475
"6","7","2020-09",0.0747961151687953
"6","8","2020-09",0.0567399532784988
"6","9","2020-09",0.0510571301725283
"6","10","2020-09",0.0397774852596112
"7","1","2020-09",0.0354281753380902
"7","2","2020-09",0.0342527751919263
"7","3","2020-09",0.0363051911859646
"7","4","2020-09",0.0602477394197189
"7","5","2020-09",0.0611642841214504
"7","6","2020-09",0.0809058131356471
"7","7","2020-09",0.077312366679882
"7","8","2020-09",0.0636797193992194
"7","9","2020-09",0.0658879926165414
"7","10","2020-09",0.040627473253799
"8","1","2020-09",0.0308746329035541
"8","2","2020-09",0.028736684183806
"8","3","2020-09",0.034745874644019
"8","4","2020-09",0.0506750476676839
"8","5","2020-09",0.0606561906315537
"8","6","2020-09",0.0593102243804955
"8","7","2020-09",0.0688510626697726
"8","8","2020-09",0.0985903404622721
"8","9","2020-09",0.0877360758107212
"8","10","2020-09",0.0517154146160012
"9","1","2020-09",0.0262084309677972
"9","2","2020-09",0.0203442936729906
"9","3","2020-09",0.0257159263572868
"9","4","2020-09",0.0355353218838373
"9","5","2020-09",0.039772851644365
"9","6","2020-09",0.0412972306898772
"9","7","2020-09",0.0523751911779738
"9","8","2020-09",0.0704608599302765
"9","9","2020-09",0.111034791211458
"9","10","2020-09",0.0802826957101522
"10","1","2020-09",0.0214512781335453
"10","2","2020-09",0.0169115297147008
"10","3","2020-09",0.0200000536608254
"10","4","2020-09",0.0233348182737138
"10","5","2020-09",0.0268057184271578
"10","6","2020-09",0.0261196318881169
"10","7","2020-09",0.0272520316106458
"10","8","2020-09",0.0374982571120697
"10","9","2020-09",0.079560710087617
"10","10","2020-09",0.171774929550075
"1","1","2020-10",0.148716316069255
"1","2","2020-10",0.0773934983274901
"1","3","2020-10",0.0496312490051065
"1","4","2020-10",0.0361635413956667
"1","5","2020-10",0.0385498213368828
"1","6","2020-10",0.0345433201477349
"1","7","2020-10",0.029456337572943
"1","8","2020-10",0.0255997374483231
"1","9","2020-10",0.0222390290990103
"1","10","2020-10",0.0207476926000278
"2","1","2020-10",0.0778688758956335
"2","2","2020-10",0.110670352565324
"2","3","2020-10",0.0671488529728749
"2","4","2020-10",0.0453695269575962
"2","5","2020-10",0.0444290080095126
"2","6","2020-10",0.0373106349480391
"2","7","2020-10",0.0301693382651581
"2","8","2020-10",0.023382008466311
"2","9","2020-10",0.0226470524170885
"2","10","2020-10",0.0216280741743859
"3","1","2020-10",0.0493858388644691
"3","2","2020-10",0.0713088793052599
"3","3","2020-10",0.0684180996042266
"3","4","2020-10",0.058007132242589
"3","5","2020-10",0.0561660443537285
"3","6","2020-10",0.0383743173760171
"3","7","2020-10",0.0313804528022328
"3","8","2020-10",0.0278602654393629
"3","9","2020-10",0.0258868599564964
"3","10","2020-10",0.0239344630559943
"4","1","2020-10",0.0466479479804718
"4","2","2020-10",0.0525561516040016
"4","3","2020-10",0.0553882198253151
"4","4","2020-10",0.0624085187692823
"4","5","2020-10",0.0751758586113461
"4","6","2020-10",0.0650509528277174
"4","7","2020-10",0.0484559897728838
"4","8","2020-10",0.0398044871265724
"4","9","2020-10",0.0347496374303135
"4","10","2020-10",0.0292628590166083
"5","1","2020-10",0.0335901720079181
"5","2","2020-10",0.0384212046175316
"5","3","2020-10",0.0570174888990711
"5","4","2020-10",0.0694912185474435
"5","5","2020-10",0.0756428073018876
"5","6","2020-10",0.0566884194527292
"5","7","2020-10",0.0486847101890531
"5","8","2020-10",0.043508215935691
"5","9","2020-10",0.0387814257896532
"5","10","2020-10",0.0302841648524858
"6","1","2020-10",0.0326925323785716
"6","2","2020-10",0.0353498766713337
"6","3","2020-10",0.0398304677496099
"6","4","2020-10",0.0528660542852508
"6","5","2020-10",0.057074382865218
"6","6","2020-10",0.0598389069788849
"6","7","2020-10",0.0579055358841444
"6","8","2020-10",0.0445723063628862
"6","9","2020-10",0.0375845168900512
"6","10","2020-10",0.0304202619593427
"7","1","2020-10",0.0305794789671696
"7","2","2020-10",0.029762564516387
"7","3","2020-10",0.0308966199277676
"7","4","2020-10",0.0524137474163925
"7","5","2020-10",0.0536329843913624
"7","6","2020-10",0.0610216666417013
"7","7","2020-10",0.0620490869871065
"7","8","2020-10",0.0456867442288546
"7","9","2020-10",0.0476220958062722
"7","10","2020-10",0.0312619260521841
"8","1","2020-10",0.0253449767607519
"8","2","2020-10",0.0227177658307567
"8","3","2020-10",0.0286536174420624
"8","4","2020-10",0.0431582589129192
"8","5","2020-10",0.0483401247334207
"8","6","2020-10",0.0489952850737187
"8","7","2020-10",0.0543094106076185
"8","8","2020-10",0.0834949957882431
"8","9","2020-10",0.0635625821323691
"8","10","2020-10",0.0403995474857507
"9","1","2020-10",0.0170131495313411
"9","2","2020-10",0.0149533526389728
"9","3","2020-10",0.0193155241702233
"9","4","2020-10",0.0284422694201812
"9","5","2020-10",0.0305150791969347
"9","6","2020-10",0.0330478000136294
"9","7","2020-10",0.0415880197289423
"9","8","2020-10",0.0537262271537604
"9","9","2020-10",0.0809245705894742
"9","10","2020-10",0.0602226685299551
"10","1","2020-10",0.0136270010702689
"10","2","2020-10",0.0103663764331282
"10","3","2020-10",0.0132670760034406
"10","4","2020-10",0.0174726322470007
"10","5","2020-10",0.0175736975210944
"10","6","2020-10",0.0184566946700043
"10","7","2020-10",0.0187405973195942
"10","8","2020-10",0.0266753793669256
"10","9","2020-10",0.0606871341842798
"10","10","2020-10",0.121161829330887
"1","1","2020-11",0.134532725117355
"1","2","2020-11",0.0704384425525098
"1","3","2020-11",0.0429662760811375
"1","4","2020-11",0.0324059619358427
"1","5","2020-11",0.0333889848147066
"1","6","2020-11",0.0314095411089606
"1","7","2020-11",0.0259719971232573
"1","8","2020-11",0.0212974208597965
"1","9","2020-11",0.0167524413044968
"1","10","2020-11",0.0150650341876164
"2","1","2020-11",0.0700240182331871
"2","2","2020-11",0.099359945671318
"2","3","2020-11",0.0580803666815303
"2","4","2020-11",0.0375204738134006
"2","5","2020-11",0.0400548587973706
"2","6","2020-11",0.0334268777463955
"2","7","2020-11",0.0267840920021903
"2","8","2020-11",0.0188552511222393
"2","9","2020-11",0.0157663370748355
"2","10","2020-11",0.0131605817840817
"3","1","2020-11",0.0426311679757518
"3","2","2020-11",0.0631361259343436
"3","3","2020-11",0.0607243257462353
"3","4","2020-11",0.0472715712686284
"3","5","2020-11",0.0474243692992186
"3","6","2020-11",0.0328686022043325
"3","7","2020-11",0.0266013159220995
"3","8","2020-11",0.0242409646007159
"3","9","2020-11",0.0199959750900696
"3","10","2020-11",0.0159952344724198
"4","1","2020-11",0.03712560130734
"4","2","2020-11",0.0429971351286369
"4","3","2020-11",0.0467845852576482
"4","4","2020-11",0.0537783554243698
"4","5","2020-11",0.0633949167390235
"4","6","2020-11",0.0537827926175073
"4","7","2020-11",0.0411220381412874
"4","8","2020-11",0.0343206842621058
"4","9","2020-11",0.0252620291622388
"4","10","2020-11",0.0194628281953104
"5","1","2020-11",0.0304115985428982
"5","2","2020-11",0.0320009400467876
"5","3","2020-11",0.0473095727875975
"5","4","2020-11",0.0624132269843934
"5","5","2020-11",0.0590676067434152
"5","6","2020-11",0.0484359364222884
"5","7","2020-11",0.045765886642287
"5","8","2020-11",0.0386672517999958
"5","9","2020-11",0.0280031135578422
"5","10","2020-11",0.0207161540520427
"6","1","2020-11",0.0290292946465942
"6","2","2020-11",0.0305122944606015
"6","3","2020-11",0.0317888441540637
"6","4","2020-11",0.0462046852060434
"6","5","2020-11",0.0507980684212134
"6","6","2020-11",0.0470020744104909
"6","7","2020-11",0.0508789128824449
"6","8","2020-11",0.0366600626176043
"6","9","2020-11",0.0287158916217832
"6","10","2020-11",0.0184379988789992
"7","1","2020-11",0.025113101876609
"7","2","2020-11",0.0238990324400962
"7","3","2020-11",0.0263306233081453
"7","4","2020-11",0.0423864500367013
"7","5","2020-11",0.0531404067896577
"7","6","2020-11",0.0558730253163651
"7","7","2020-11",0.0516581626737955
"7","8","2020-11",0.039156996950784
"7","9","2020-11",0.0353631255889094
"7","10","2020-11",0.0191356487141011
"8","1","2020-11",0.020812279007169
"8","2","2020-11",0.0202753573944486
"8","3","2020-11",0.0232603698265531
"8","4","2020-11",0.0354890654844024
"8","5","2020-11",0.0414301703694979
"8","6","2020-11",0.043717669481951
"8","7","2020-11",0.0423166321578941
"8","8","2020-11",0.0669783732104866
"8","9","2020-11",0.0494521689726043
"8","10","2020-11",0.0298027345388452
"9","1","2020-11",0.0138903756400847
"9","2","2020-11",0.0115150186002715
"9","3","2020-11",0.0160915254653773
"9","4","2020-11",0.0287340269884932
"9","5","2020-11",0.0254162959399837
"9","6","2020-11",0.0245460295633573
"9","7","2020-11",0.0358075552881609
"9","8","2020-11",0.0461838311751093
"9","9","2020-11",0.060334119378518
"9","10","2020-11",0.045409562378718
"10","1","2020-11",0.00943211958158158
"10","2","2020-11",0.00905037008333223
"10","3","2020-11",0.0102908404894054
"10","4","2020-11",0.0147188123608684
"10","5","2020-11",0.0166083850966286
"10","6","2020-11",0.0143783501053868
"10","7","2020-11",0.0138372855759297
"10","8","2020-11",0.0245022513806016
"10","9","2020-11",0.0476858423639606
"10","10","2020-11",0.100190734991809
"1","1","2020-12",0.105628785608659
"1","2","2020-12",0.0510666995420502
"1","3","2020-12",0.0364378571678302
"1","4","2020-12",0.0262180769229906
"1","5","2020-12",0.028656813158328
"1","6","2020-12",0.0266378975750868
"1","7","2020-12",0.0223043328757982
"1","8","2020-12",0.0166193875354151
"1","9","2020-12",0.0139073134279527
"1","10","2020-12",0.0111530098641987
"2","1","2020-12",0.0605437683665626
"2","2","2020-12",0.0743372672231416
"2","3","2020-12",0.0488345197780559
"2","4","2020-12",0.032480748873018
"2","5","2020-12",0.0331073992282221
"2","6","2020-12",0.0290499280622579
"2","7","2020-12",0.0244283159610719
"2","8","2020-12",0.0168125909327959
"2","9","2020-12",0.0128855635935341
"2","10","2020-12",0.0123411895999824
"3","1","2020-12",0.0344676988474224
"3","2","2020-12",0.0513831794478663
"3","3","2020-12",0.0489869257016249
"3","4","2020-12",0.0413815904897448
"3","5","2020-12",0.0383514806544042
"3","6","2020-12",0.0295553195520103
"3","7","2020-12",0.023727958672243
"3","8","2020-12",0.0205857537566207
"3","9","2020-12",0.0184505311533087
"3","10","2020-12",0.0121772210417877
"4","1","2020-12",0.0334280735328676
"4","2","2020-12",0.0374756332950069
"4","3","2020-12",0.0400759909056073
"4","4","2020-12",0.0439007859862809
"4","5","2020-12",0.0513585032372578
"4","6","2020-12",0.0430559756225367
"4","7","2020-12",0.0347286267479513
"4","8","2020-12",0.0286609876830403
"4","9","2020-12",0.0236640855854585
"4","10","2020-12",0.0148515389655245
"5","1","2020-12",0.0249908821002805
"5","2","2020-12",0.0262911995824797
"5","3","2020-12",0.0381986868926158
"5","4","2020-12",0.0453067339919518
"5","5","2020-12",0.0477880585434763
"5","6","2020-12",0.0396045429768643
"5","7","2020-12",0.036019183475709
"5","8","2020-12",0.0316663044356697
"5","9","2020-12",0.0220519135172657
"5","10","2020-12",0.0167174989855396
"6","1","2020-12",0.0243858265146135
"6","2","2020-12",0.0247045854525482
"6","3","2020-12",0.0276353635021633
"6","4","2020-12",0.0347563766199522
"6","5","2020-12",0.0435458631070529
"6","6","2020-12",0.0370430132127209
"6","7","2020-12",0.0407079727747365
"6","8","2020-12",0.0307886857855154
"6","9","2020-12",0.0257686964713586
"6","10","2020-12",0.0157726063379457
"7","1","2020-12",0.0204271123578796
"7","2","2020-12",0.0213587119723228
"7","3","2020-12",0.0227685204574527
"7","4","2020-12",0.0343180567550026
"7","5","2020-12",0.0388054272446404
"7","6","2020-12",0.0438400050530825
"7","7","2020-12",0.0421109726073342
"7","8","2020-12",0.0324266478049228
"7","9","2020-12",0.0294106866834238
"7","10","2020-12",0.0181581103919821
"8","1","2020-12",0.0158628208257027
"8","2","2020-12",0.0151332818064852
"8","3","2020-12",0.0190294202377802
"8","4","2020-12",0.0277385858263613
"8","5","2020-12",0.0339150360230605
"8","6","2020-12",0.0336016572617762
"8","7","2020-12",0.0327474840039994
"8","8","2020-12",0.0541823880380291
"8","9","2020-12",0.0422064335814412
"8","10","2020-12",0.0239507380470851
"9","1","2020-12",0.0118893648297894
"9","2","2020-12",0.00973061205108626
"9","3","2020-12",0.0138763290140507
"9","4","2020-12",0.0186281373984367
"9","5","2020-12",0.0221046097237523
"9","6","2020-12",0.0209001289972807
"9","7","2020-12",0.0258265272635674
"9","8","2020-12",0.0366278623072816
"9","9","2020-12",0.0498435765392534
"9","10","2020-12",0.0396119400147361
"10","1","2020-12",0.00812650284889368
"10","2","2020-12",0.00631824430011372
"10","3","2020-12",0.00828476180985671
"10","4","2020-12",0.0101389475647876
"10","5","2020-12",0.0113574888146347
"10","6","2020-12",0.0110227631096949
"10","7","2020-12",0.0110625298570556
"10","8","2020-12",0.0186030983391989
"10","9","2020-12",0.0425115389001938
"10","10","2020-12",0.0799096883085235
"1","1","2021-01",0.0831106777525054
"1","2","2021-01",0.0410278208343477
"1","3","2021-01",0.0302027785290864
"1","4","2021-01",0.018695054289959
"1","5","2021-01",0.0208163403639033
"1","6","2021-01",0.018129875002091
"1","7","2021-01",0.0158291155615174
"1","8","2021-01",0.0104773021888151
"1","9","2021-01",0.00746555318266336
"1","10","2021-01",0.00598926502006322
"2","1","2021-01",0.0463711567962868
"2","2","2021-01",0.0573802833068007
"2","3","2021-01",0.0358703988531102
"2","4","2021-01",0.0248675751866992
"2","5","2021-01",0.023120532500736
"2","6","2021-01",0.0203784046134595
"2","7","2021-01",0.0170946121356819
"2","8","2021-01",0.00854505794173296
"2","9","2021-01",0.0073356943298648
"2","10","2021-01",0.0058370899199757
"3","1","2021-01",0.0286123280316084
"3","2","2021-01",0.0375202392774454
"3","3","2021-01",0.0349658384954669
"3","4","2021-01",0.02804128691702
"3","5","2021-01",0.025768074125495
"3","6","2021-01",0.0210461919822601
"3","7","2021-01",0.0157341287255037
"3","8","2021-01",0.0112900318904888
"3","9","2021-01",0.0100682629784823
"3","10","2021-01",0.00718670881103302
"4","1","2021-01",0.0222799335973788
"4","2","2021-01",0.0276224676962056
"4","3","2021-01",0.0276541411979286
"4","4","2021-01",0.028666106681499
"4","5","2021-01",0.035527419335906
"4","6","2021-01",0.0302313474492819
"4","7","2021-01",0.0235946087386833
"4","8","2021-01",0.0166051719099216
"4","9","2021-01",0.0122546303722793
"4","10","2021-01",0.00782781693144101
"5","1","2021-01",0.0176406580899038
"5","2","2021-01",0.0176023528493071
"5","3","2021-01",0.0268538269681746
"5","4","2021-01",0.0310370363757354
"5","5","2021-01",0.0310485015983111
"5","6","2021-01",0.0284025939754354
"5","7","2021-01",0.0230828627391346
"5","8","2021-01",0.0183580586149831
"5","9","2021-01",0.0114397569258026
"5","10","2021-01",0.00776782603822454
"6","1","2021-01",0.0173781796433301
"6","2","2021-01",0.0175040628059938
"6","3","2021-01",0.0195360781664843
"6","4","2021-01",0.0264612366374424
"6","5","2021-01",0.0292598491597848
"6","6","2021-01",0.0245992817384994
"6","7","2021-01",0.0287867503545892
"6","8","2021-01",0.0175008596110044
"6","9","2021-01",0.0139654199958768
"6","10","2021-01",0.0091989035093812
"7","1","2021-01",0.0144381816599518
"7","2","2021-01",0.0144746720582135
"7","3","2021-01",0.0154404009118897
"7","4","2021-01",0.0315085386356811
"7","5","2021-01",0.0256872034521036
"7","6","2021-01",0.0305717394277853
"7","7","2021-01",0.0263033049029228
"7","8","2021-01",0.0186461965634997
"7","9","2021-01",0.0170251156498308
"7","10","2021-01",0.00868282195095292
"8","1","2021-01",0.00971050034362573
"8","2","2021-01",0.0087398161979073
"8","3","2021-01",0.011253474098864
"8","4","2021-01",0.017738759648409
"8","5","2021-01",0.0210705738271184
"8","6","2021-01",0.0205221054012483
"8","7","2021-01",0.0203109120257927
"8","8","2021-01",0.0318440932659682
"8","9","2021-01",0.0232195291189656
"8","10","2021-01",0.0117591929377196
"9","1","2021-01",0.00670798360491528
"9","2","2021-01",0.0053570293744381
"9","3","2021-01",0.00628475705683135
"9","4","2021-01",0.0100624150326458
"9","5","2021-01",0.0123004627291894
"9","6","2021-01",0.0130993074287473
"9","7","2021-01",0.0167287226601339
"9","8","2021-01",0.0222968812945494
"9","9","2021-01",0.0303982917407965
"9","10","2021-01",0.021140165877169
"10","1","2021-01",0.00373259081991708
"10","2","2021-01",0.00409483691814435
"10","3","2021-01",0.00386528239083628
"10","4","2021-01",0.00425589660874137
"10","5","2021-01",0.00451582206140404
"10","6","2021-01",0.00572759080694197
"10","7","2021-01",0.00500286756871832
"10","8","2021-01",0.00892036278947918
"10","9","2021-01",0.0236506640230922
"10","10","2021-01",0.0539851613424829
